schoolID,studentID,Gender,GRADE,ISCEDP,IMMIG,LANGN,REPEAT,FAMSUP,TEACHSUP,SCHSUST,PROBSELF,HISCED,HOMEPOS,ESCS,PV1MATH,municipality_size,disadvantaged_students,external_evaluation,math_grouping,SCHLTYPE,SCHSIZE,PROATCE,STRATIO,SMRATIO,PROPSUPP,SCHAUTO,INSTLEAD,RATCMP1,STAFFSHORT,EDUSHORT,STUBEHA,TEACHBEHA,CLSIZE,SCSUPRTED,PROBSCRI,DIGPREP
38000064.0,38006312.0,Female,0.0,2,Native student,Italian,Never repeated,0.0502,0.4357,-0.5503,-1.0351,8.0,-0.4851,-0.1475,525.154,A town (15 000 to about 100 000 people),0.0,No,3.0,Public,690.0,0.8031,7.1503,81.1765,0.2162,-0.5958,-0.667,0.7025,0.1964,0.2759,0.048,-0.5205,3.0,2.0,-1.0628,-0.2788
38000064.0,38006519.0,Male,0.0,2,Native student,Italian,Never repeated,0.5719,0.8211,0.0875,-0.2364,9.0,0.3601,-0.2344,541.437,A town (15 000 to about 100 000 people),0.0,No,3.0,Public,690.0,0.8031,7.1503,81.1765,0.2162,-0.5958,-0.667,0.7025,0.1964,0.2759,0.048,-0.5205,3.0,2.0,-1.0628,-0.2788
38000064.0,38006636.0,Female,0.0,2,Second-Generation student,Other,Never repeated,,1.5558,,,5.0,-1.233,-1.3492,427.766,A town (15 000 to about 100 000 people),0.0,No,3.0,Public,690.0,0.8031,7.1503,81.1765,0.2162,-0.5958,-0.667,0.7025,0.1964,0.2759,0.048,-0.5205,3.0,2.0,-1.0628,-0.2788
38000064.0,38006781.0,Male,-1.0,2,Native student,Italian,Repeated at lease once,,-0.1002,,,5.0,-0.6088,-1.1397,470.527,A town (15 000 to about 100 000 people),0.0,No,3.0,Public,690.0,0.8031,7.1503,81.1765,0.2162,-0.5958,-0.667,0.7025,0.1964,0.2759,0.048,-0.5205,3.0,2.0,-1.0628,-0.2788
38000064.0,38007395.0,Female,0.0,2,Second-Generation student,Italian,Never repeated,0.5203,-0.3322,-0.6717,0.5072,9.0,-0.7076,-0.3116,427.062,A town (15 000 to about 100 000 people),0.0,No,3.0,Public,690.0,0.8031,7.1503,81.1765,0.2162,-0.5958,-0.667,0.7025,0.1964,0.2759,0.048,-0.5205,3.0,2.0,-1.0628,-0.2788
38000064.0,38007661.0,Male,0.0,2,Native student,Italian,Never repeated,-0.0684,-1.0693,-0.0169,1.3036,3.0,-0.4785,-1.5446,470.365,A town (15 000 to about 100 000 people),0.0,No,3.0,Public,690.0,0.8031,7.1503,81.1765,0.2162,-0.5958,-0.667,0.7025,0.1964,0.2759,0.048,-0.5205,3.0,2.0,-1.0628,-0.2788
38000064.0,38008065.0,Female,0.0,2,Native student,Italian,Never repeated,,-2.1346,,,8.0,0.0905,0.749,430.193,A town (15 000 to about 100 000 people),0.0,No,3.0,Public,690.0,0.8031,7.1503,81.1765,0.2162,-0.5958,-0.667,0.7025,0.1964,0.2759,0.048,-0.5205,3.0,2.0,-1.0628,-0.2788
38000064.0,38008373.0,Male,0.0,2,,,,,,,,,,,400.999,A town (15 000 to about 100 000 people),0.0,No,3.0,Public,690.0,0.8031,7.1503,81.1765,0.2162,-0.5958,-0.667,0.7025,0.1964,0.2759,0.048,-0.5205,3.0,2.0,-1.0628,-0.2788
38000064.0,38008977.0,Female,0.0,2,Native student,Italian,Never repeated,0.7472,0.8211,-0.9292,0.5155,7.0,-0.366,-0.7958,363.734,A town (15 000 to about 100 000 people),0.0,No,3.0,Public,690.0,0.8031,7.1503,81.1765,0.2162,-0.5958,-0.667,0.7025,0.1964,0.2759,0.048,-0.5205,3.0,2.0,-1.0628,-0.2788
38000064.0,38010584.0,Male,0.0,2,Native student,Italian,Never repeated,-0.7797,0.1475,-0.652,0.2861,5.0,-0.9043,-1.4995,348.464,A town (15 000 to about 100 000 people),0.0,No,3.0,Public,690.0,0.8031,7.1503,81.1765,0.2162,-0.5958,-0.667,0.7025,0.1964,0.2759,0.048,-0.5205,3.0,2.0,-1.0628,-0.2788
38000064.0,38010615.0,Male,1.0,2,Native student,Italian,Never repeated,-0.6156,1.5558,-0.034,0.446,5.0,-0.2049,-0.6501,515.276,A town (15 000 to about 100 000 people),0.0,No,3.0,Public,690.0,0.8031,7.1503,81.1765,0.2162,-0.5958,-0.667,0.7025,0.1964,0.2759,0.048,-0.5205,3.0,2.0,-1.0628,-0.2788
38000064.0,38010892.0,Male,0.0,2,Native student,Italian,Never repeated,,-0.1002,,,5.0,-1.4364,-1.3069,374.944,A town (15 000 to about 100 000 people),0.0,No,3.0,Public,690.0,0.8031,7.1503,81.1765,0.2162,-0.5958,-0.667,0.7025,0.1964,0.2759,0.048,-0.5205,3.0,2.0,-1.0628,-0.2788
38000064.0,38011216.0,Female,0.0,2,Native student,Italian,Never repeated,1.7365,-0.5635,-0.6875,-0.4938,8.0,0.2779,0.5304,406.92,A town (15 000 to about 100 000 people),0.0,No,3.0,Public,690.0,0.8031,7.1503,81.1765,0.2162,-0.5958,-0.667,0.7025,0.1964,0.2759,0.048,-0.5205,3.0,2.0,-1.0628,-0.2788
38000064.0,38011869.0,Female,0.0,2,Native student,Italian,Never repeated,,-0.1002,,,8.0,0.533,0.3664,528.783,A town (15 000 to about 100 000 people),0.0,No,3.0,Public,690.0,0.8031,7.1503,81.1765,0.2162,-0.5958,-0.667,0.7025,0.1964,0.2759,0.048,-0.5205,3.0,2.0,-1.0628,-0.2788
38000064.0,38013012.0,Female,0.0,2,Native student,Other,Never repeated,-0.3284,0.4357,-0.6005,0.1637,7.0,0.3895,-0.3128,566.226,A town (15 000 to about 100 000 people),0.0,No,3.0,Public,690.0,0.8031,7.1503,81.1765,0.2162,-0.5958,-0.667,0.7025,0.1964,0.2759,0.048,-0.5205,3.0,2.0,-1.0628,-0.2788
38000064.0,38013076.0,Male,0.0,2,Native student,Italian,Never repeated,-0.7727,-1.0693,,,5.0,-0.5534,-0.7707,418.397,A town (15 000 to about 100 000 people),0.0,No,3.0,Public,690.0,0.8031,7.1503,81.1765,0.2162,-0.5958,-0.667,0.7025,0.1964,0.2759,0.048,-0.5205,3.0,2.0,-1.0628,-0.2788
38000064.0,38013408.0,Female,0.0,2,Native student,Italian,Never repeated,1.6381,0.8211,1.7867,1.3702,3.0,-0.7325,-1.7128,467.551,A town (15 000 to about 100 000 people),0.0,No,3.0,Public,690.0,0.8031,7.1503,81.1765,0.2162,-0.5958,-0.667,0.7025,0.1964,0.2759,0.048,-0.5205,3.0,2.0,-1.0628,-0.2788
38000064.0,38013676.0,Male,0.0,2,Native student,Italian,Never repeated,-0.7383,,,,3.0,-0.6867,-2.2507,351.531,A town (15 000 to about 100 000 people),0.0,No,3.0,Public,690.0,0.8031,7.1503,81.1765,0.2162,-0.5958,-0.667,0.7025,0.1964,0.2759,0.048,-0.5205,3.0,2.0,-1.0628,-0.2788
38000064.0,38013725.0,Male,0.0,2,Native student,Other,Never repeated,,,,,3.0,0.0258,-0.6464,436.778,A town (15 000 to about 100 000 people),0.0,No,3.0,Public,690.0,0.8031,7.1503,81.1765,0.2162,-0.5958,-0.667,0.7025,0.1964,0.2759,0.048,-0.5205,3.0,2.0,-1.0628,-0.2788
38000064.0,38014775.0,Male,0.0,2,Native student,Italian,Never repeated,0.3318,0.4357,-0.4842,0.8621,5.0,-0.1459,-0.4742,485.739,A town (15 000 to about 100 000 people),0.0,No,3.0,Public,690.0,0.8031,7.1503,81.1765,0.2162,-0.5958,-0.667,0.7025,0.1964,0.2759,0.048,-0.5205,3.0,2.0,-1.0628,-0.2788
38000064.0,38014969.0,Female,0.0,2,Native student,Italian,Never repeated,,-1.7015,,,3.0,-0.5448,-1.8023,364.212,A town (15 000 to about 100 000 people),0.0,No,3.0,Public,690.0,0.8031,7.1503,81.1765,0.2162,-0.5958,-0.667,0.7025,0.1964,0.2759,0.048,-0.5205,3.0,2.0,-1.0628,-0.2788
38000064.0,38015048.0,Female,0.0,2,Second-Generation student,Other,Never repeated,0.2063,-0.3322,1.7703,0.155,7.0,-0.5833,-0.733,514.413,A town (15 000 to about 100 000 people),0.0,No,3.0,Public,690.0,0.8031,7.1503,81.1765,0.2162,-0.5958,-0.667,0.7025,0.1964,0.2759,0.048,-0.5205,3.0,2.0,-1.0628,-0.2788
38000225.0,38000007.0,Male,0.0,2,Native student,Italian,Never repeated,-0.9921,,-0.2872,0.994,10.0,0.2361,0.0594,380.181,A city (100 000 to about 1 000 000 people),60.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Public,734.0,1.0,3.6884,81.5556,0.1964,-0.5958,-0.4312,1.2072,-1.4551,-0.9432,0.9871,0.1842,1.0,3.0,0.3285,0.7409
38000225.0,38000377.0,Female,-1.0,2,Native student,Italian,Repeated at lease once,1.8235,-0.1002,,,3.0,-1.5636,-1.9713,303.182,A city (100 000 to about 1 000 000 people),60.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Public,734.0,1.0,3.6884,81.5556,0.1964,-0.5958,-0.4312,1.2072,-1.4551,-0.9432,0.9871,0.1842,1.0,3.0,0.3285,0.7409
38000225.0,38000599.0,Female,0.0,2,First-Generation student,Italian,Never repeated,,,,-1.4582,8.0,-1.1622,-0.6971,373.317,A city (100 000 to about 1 000 000 people),60.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Public,734.0,1.0,3.6884,81.5556,0.1964,-0.5958,-0.4312,1.2072,-1.4551,-0.9432,0.9871,0.1842,1.0,3.0,0.3285,0.7409
38000225.0,38001057.0,Male,0.0,2,First-Generation student,Other,Repeated at lease once,-0.3741,1.5558,-0.4106,0.457,5.0,-1.5375,-1.715,396.297,A city (100 000 to about 1 000 000 people),60.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Public,734.0,1.0,3.6884,81.5556,0.1964,-0.5958,-0.4312,1.2072,-1.4551,-0.9432,0.9871,0.1842,1.0,3.0,0.3285,0.7409
38000225.0,38001068.0,Male,1.0,2,Native student,Italian,Never repeated,-0.7351,-0.3322,,,5.0,0.3466,0.0901,433.934,A city (100 000 to about 1 000 000 people),60.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Public,734.0,1.0,3.6884,81.5556,0.1964,-0.5958,-0.4312,1.2072,-1.4551,-0.9432,0.9871,0.1842,1.0,3.0,0.3285,0.7409
38000225.0,38001345.0,Female,1.0,2,Native student,Italian,Never repeated,1.6175,1.5558,0.215,0.6899,3.0,-1.8222,-2.1613,419.081,A city (100 000 to about 1 000 000 people),60.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Public,734.0,1.0,3.6884,81.5556,0.1964,-0.5958,-0.4312,1.2072,-1.4551,-0.9432,0.9871,0.1842,1.0,3.0,0.3285,0.7409
38000225.0,38001544.0,Male,0.0,2,Native student,Italian,Never repeated,,0.4357,,,5.0,-1.9804,-1.7206,379.14,A city (100 000 to about 1 000 000 people),60.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Public,734.0,1.0,3.6884,81.5556,0.1964,-0.5958,-0.4312,1.2072,-1.4551,-0.9432,0.9871,0.1842,1.0,3.0,0.3285,0.7409
38000225.0,38001609.0,Male,0.0,2,Native student,Italian,Never repeated,,-0.5635,,,3.0,-1.498,-2.0372,320.759,A city (100 000 to about 1 000 000 people),60.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Public,734.0,1.0,3.6884,81.5556,0.1964,-0.5958,-0.4312,1.2072,-1.4551,-0.9432,0.9871,0.1842,1.0,3.0,0.3285,0.7409
38000225.0,38001875.0,Male,1.0,2,Native student,Other,Never repeated,,,,,10.0,-1.7453,-0.0076,331.656,A city (100 000 to about 1 000 000 people),60.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Public,734.0,1.0,3.6884,81.5556,0.1964,-0.5958,-0.4312,1.2072,-1.4551,-0.9432,0.9871,0.1842,1.0,3.0,0.3285,0.7409
38000225.0,38001928.0,Male,0.0,2,,Italian,Never repeated,,,,,3.0,-1.1737,-1.7224,319.045,A city (100 000 to about 1 000 000 people),60.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Public,734.0,1.0,3.6884,81.5556,0.1964,-0.5958,-0.4312,1.2072,-1.4551,-0.9432,0.9871,0.1842,1.0,3.0,0.3285,0.7409
38000225.0,38002137.0,Female,0.0,2,Native student,Italian,Never repeated,-0.8641,-0.5635,-0.2516,1.0808,3.0,0.7434,-0.8276,367.407,A city (100 000 to about 1 000 000 people),60.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Public,734.0,1.0,3.6884,81.5556,0.1964,-0.5958,-0.4312,1.2072,-1.4551,-0.9432,0.9871,0.1842,1.0,3.0,0.3285,0.7409
38000225.0,38002278.0,Female,1.0,2,Native student,Italian,Never repeated,1.7065,-0.5635,-0.7961,0.364,3.0,-1.6726,-2.0141,375.343,A city (100 000 to about 1 000 000 people),60.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Public,734.0,1.0,3.6884,81.5556,0.1964,-0.5958,-0.4312,1.2072,-1.4551,-0.9432,0.9871,0.1842,1.0,3.0,0.3285,0.7409
38000225.0,38002981.0,Male,-1.0,2,Native student,Italian,Never repeated,-1.3414,1.5558,,,5.0,-1.9917,-1.8944,345.752,A city (100 000 to about 1 000 000 people),60.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Public,734.0,1.0,3.6884,81.5556,0.1964,-0.5958,-0.4312,1.2072,-1.4551,-0.9432,0.9871,0.1842,1.0,3.0,0.3285,0.7409
38000225.0,38003685.0,Female,1.0,2,Native student,Italian,Never repeated,0.0253,0.1475,-1.5198,0.2596,3.0,-1.7442,-2.1415,405.195,A city (100 000 to about 1 000 000 people),60.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Public,734.0,1.0,3.6884,81.5556,0.1964,-0.5958,-0.4312,1.2072,-1.4551,-0.9432,0.9871,0.1842,1.0,3.0,0.3285,0.7409
38000225.0,38004439.0,Female,1.0,2,Native student,Italian,Never repeated,1.4729,-0.1002,2.6472,0.5072,3.0,-0.2988,-1.6236,353.189,A city (100 000 to about 1 000 000 people),60.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Public,734.0,1.0,3.6884,81.5556,0.1964,-0.5958,-0.4312,1.2072,-1.4551,-0.9432,0.9871,0.1842,1.0,3.0,0.3285,0.7409
38000225.0,38006966.0,Female,0.0,2,,Italian,Never repeated,-0.1491,-1.0693,0.0547,-1.6581,10.0,-0.1264,0.2959,412.167,A city (100 000 to about 1 000 000 people),60.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Public,734.0,1.0,3.6884,81.5556,0.1964,-0.5958,-0.4312,1.2072,-1.4551,-0.9432,0.9871,0.1842,1.0,3.0,0.3285,0.7409
38000225.0,38007280.0,Male,0.0,2,First-Generation student,Other,Never repeated,1.8984,1.5558,2.7497,0.4261,3.0,-1.3221,-2.1315,396.23,A city (100 000 to about 1 000 000 people),60.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Public,734.0,1.0,3.6884,81.5556,0.1964,-0.5958,-0.4312,1.2072,-1.4551,-0.9432,0.9871,0.1842,1.0,3.0,0.3285,0.7409
38000225.0,38007321.0,Female,0.0,2,Second-Generation student,Other,Never repeated,-1.6024,0.8211,,,3.0,-1.5437,-2.0434,417.142,A city (100 000 to about 1 000 000 people),60.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Public,734.0,1.0,3.6884,81.5556,0.1964,-0.5958,-0.4312,1.2072,-1.4551,-0.9432,0.9871,0.1842,1.0,3.0,0.3285,0.7409
38000225.0,38007911.0,Male,0.0,2,Second-Generation student,Italian,Never repeated,-2.6482,-0.1002,-1.1532,-2.2306,3.0,-1.0852,-1.7442,454.603,A city (100 000 to about 1 000 000 people),60.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Public,734.0,1.0,3.6884,81.5556,0.1964,-0.5958,-0.4312,1.2072,-1.4551,-0.9432,0.9871,0.1842,1.0,3.0,0.3285,0.7409
38000225.0,38008160.0,Male,-1.0,2,Native student,Italian,Never repeated,-0.6208,-1.0693,-0.1046,0.7682,8.0,-0.9964,-0.4156,420.815,A city (100 000 to about 1 000 000 people),60.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Public,734.0,1.0,3.6884,81.5556,0.1964,-0.5958,-0.4312,1.2072,-1.4551,-0.9432,0.9871,0.1842,1.0,3.0,0.3285,0.7409
38000225.0,38008572.0,Male,1.0,2,Native student,Italian,Never repeated,-0.3858,-0.1002,-0.7662,0.6343,3.0,-0.4113,-1.7327,421.786,A city (100 000 to about 1 000 000 people),60.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Public,734.0,1.0,3.6884,81.5556,0.1964,-0.5958,-0.4312,1.2072,-1.4551,-0.9432,0.9871,0.1842,1.0,3.0,0.3285,0.7409
38000225.0,38009757.0,Male,-1.0,2,First-Generation student,Italian,Never repeated,-0.7959,-0.3322,-0.3444,1.3847,9.0,-0.4105,0.028,330.481,A city (100 000 to about 1 000 000 people),60.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Public,734.0,1.0,3.6884,81.5556,0.1964,-0.5958,-0.4312,1.2072,-1.4551,-0.9432,0.9871,0.1842,1.0,3.0,0.3285,0.7409
38000225.0,38010926.0,Female,0.0,2,Native student,Italian,Never repeated,1.7151,-1.0693,2.59,0.4865,5.0,-1.1229,-1.3876,393.649,A city (100 000 to about 1 000 000 people),60.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Public,734.0,1.0,3.6884,81.5556,0.1964,-0.5958,-0.4312,1.2072,-1.4551,-0.9432,0.9871,0.1842,1.0,3.0,0.3285,0.7409
38000225.0,38011060.0,Male,-1.0,2,Native student,Italian,Repeated at lease once,-1.2822,-0.1002,-0.9322,-1.8414,3.0,-1.0122,-1.8315,357.189,A city (100 000 to about 1 000 000 people),60.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Public,734.0,1.0,3.6884,81.5556,0.1964,-0.5958,-0.4312,1.2072,-1.4551,-0.9432,0.9871,0.1842,1.0,3.0,0.3285,0.7409
38000225.0,38011502.0,Male,0.0,2,Native student,Italian,Never repeated,,0.1475,,,9.0,-1.2026,-0.55,345.219,A city (100 000 to about 1 000 000 people),60.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Public,734.0,1.0,3.6884,81.5556,0.1964,-0.5958,-0.4312,1.2072,-1.4551,-0.9432,0.9871,0.1842,1.0,3.0,0.3285,0.7409
38000225.0,38011820.0,Female,0.0,2,Native student,Other,Repeated at lease once,,-0.8059,,,3.0,-0.7662,-1.8961,312.419,A city (100 000 to about 1 000 000 people),60.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Public,734.0,1.0,3.6884,81.5556,0.1964,-0.5958,-0.4312,1.2072,-1.4551,-0.9432,0.9871,0.1842,1.0,3.0,0.3285,0.7409
38000225.0,38012780.0,Male,0.0,2,,,,,,,,,,,279.598,A city (100 000 to about 1 000 000 people),60.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Public,734.0,1.0,3.6884,81.5556,0.1964,-0.5958,-0.4312,1.2072,-1.4551,-0.9432,0.9871,0.1842,1.0,3.0,0.3285,0.7409
38000225.0,38012870.0,Male,1.0,2,Native student,Italian,Never repeated,-0.9731,-0.3322,,,3.0,-2.0198,-2.0807,342.394,A city (100 000 to about 1 000 000 people),60.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Public,734.0,1.0,3.6884,81.5556,0.1964,-0.5958,-0.4312,1.2072,-1.4551,-0.9432,0.9871,0.1842,1.0,3.0,0.3285,0.7409
38000225.0,38013891.0,Female,0.0,2,Native student,Italian,Never repeated,-0.2223,-0.8059,,,3.0,-1.0362,-1.8683,396.011,A city (100 000 to about 1 000 000 people),60.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Public,734.0,1.0,3.6884,81.5556,0.1964,-0.5958,-0.4312,1.2072,-1.4551,-0.9432,0.9871,0.1842,1.0,3.0,0.3285,0.7409
38000225.0,38014071.0,Male,-1.0,2,Native student,Italian,Repeated at lease once,1.6429,-0.1002,,,3.0,-1.0993,-1.7713,339.429,A city (100 000 to about 1 000 000 people),60.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Public,734.0,1.0,3.6884,81.5556,0.1964,-0.5958,-0.4312,1.2072,-1.4551,-0.9432,0.9871,0.1842,1.0,3.0,0.3285,0.7409
38000225.0,38015025.0,Female,0.0,2,Native student,Italian,Never repeated,1.6175,0.4357,-0.2179,-0.2903,7.0,-0.1069,0.2225,387.872,A city (100 000 to about 1 000 000 people),60.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Public,734.0,1.0,3.6884,81.5556,0.1964,-0.5958,-0.4312,1.2072,-1.4551,-0.9432,0.9871,0.1842,1.0,3.0,0.3285,0.7409
38000068.0,38000008.0,Female,0.0,3,Native student,Italian,Never repeated,-0.1021,-0.5635,-0.0867,0.162,9.0,1.3068,1.5253,540.971,A city (100 000 to about 1 000 000 people),3.0,No,3.0,Public,731.0,0.0313,11.4219,91.375,0.1,-0.29,1.5567,0.1515,0.6924,0.3885,-4.0879,-0.1563,3.0,3.0,-0.5687,-0.5054
38000068.0,38000039.0,Female,0.0,3,Native student,Italian,Never repeated,-1.1989,0.4357,-0.6159,0.7953,9.0,-0.3978,-0.6046,548.818,A city (100 000 to about 1 000 000 people),3.0,No,3.0,Public,731.0,0.0313,11.4219,91.375,0.1,-0.29,1.5567,0.1515,0.6924,0.3885,-4.0879,-0.1563,3.0,3.0,-0.5687,-0.5054
38000068.0,38000045.0,Male,0.0,3,Native student,Italian,Never repeated,-0.9137,1.5558,0.2206,-0.7067,3.0,0.887,-1.0109,595.33,A city (100 000 to about 1 000 000 people),3.0,No,3.0,Public,731.0,0.0313,11.4219,91.375,0.1,-0.29,1.5567,0.1515,0.6924,0.3885,-4.0879,-0.1563,3.0,3.0,-0.5687,-0.5054
38000068.0,38000664.0,Female,0.0,3,Native student,Italian,Never repeated,-0.2411,-0.1002,-0.5122,0.4973,7.0,-0.5173,-0.7092,492.438,A city (100 000 to about 1 000 000 people),3.0,No,3.0,Public,731.0,0.0313,11.4219,91.375,0.1,-0.29,1.5567,0.1515,0.6924,0.3885,-4.0879,-0.1563,3.0,3.0,-0.5687,-0.5054
38000068.0,38000691.0,Female,0.0,3,Native student,Italian,Never repeated,1.6986,1.5558,,,9.0,0.6321,-0.1192,551.062,A city (100 000 to about 1 000 000 people),3.0,No,3.0,Public,731.0,0.0313,11.4219,91.375,0.1,-0.29,1.5567,0.1515,0.6924,0.3885,-4.0879,-0.1563,3.0,3.0,-0.5687,-0.5054
38000068.0,38000725.0,Male,0.0,3,Native student,Italian,Never repeated,0.463,0.4357,,,8.0,0.4824,1.1338,514.384,A city (100 000 to about 1 000 000 people),3.0,No,3.0,Public,731.0,0.0313,11.4219,91.375,0.1,-0.29,1.5567,0.1515,0.6924,0.3885,-4.0879,-0.1563,3.0,3.0,-0.5687,-0.5054
38000068.0,38002148.0,Male,0.0,3,Native student,Italian,Never repeated,-0.9787,0.1475,0.2012,-0.3736,3.0,0.1943,-0.7335,529.269,A city (100 000 to about 1 000 000 people),3.0,No,3.0,Public,731.0,0.0313,11.4219,91.375,0.1,-0.29,1.5567,0.1515,0.6924,0.3885,-4.0879,-0.1563,3.0,3.0,-0.5687,-0.5054
38000068.0,38002374.0,Female,0.0,3,Native student,Italian,Never repeated,1.6083,1.5558,1.9506,-0.4053,9.0,0.4809,1.1332,503.015,A city (100 000 to about 1 000 000 people),3.0,No,3.0,Public,731.0,0.0313,11.4219,91.375,0.1,-0.29,1.5567,0.1515,0.6924,0.3885,-4.0879,-0.1563,3.0,3.0,-0.5687,-0.5054
38000068.0,38002539.0,Female,0.0,3,Native student,Italian,Never repeated,1.6309,-1.3627,1.803,0.2056,9.0,0.8217,1.0664,421.308,A city (100 000 to about 1 000 000 people),3.0,No,3.0,Public,731.0,0.0313,11.4219,91.375,0.1,-0.29,1.5567,0.1515,0.6924,0.3885,-4.0879,-0.1563,3.0,3.0,-0.5687,-0.5054
38000068.0,38002764.0,Female,0.0,3,Native student,Italian,Never repeated,0.7415,-0.5635,0.5012,-0.3054,6.0,-0.1153,-0.7473,473.076,A city (100 000 to about 1 000 000 people),3.0,No,3.0,Public,731.0,0.0313,11.4219,91.375,0.1,-0.29,1.5567,0.1515,0.6924,0.3885,-4.0879,-0.1563,3.0,3.0,-0.5687,-0.5054
38000068.0,38003270.0,Male,0.0,3,Native student,Italian,Never repeated,-0.6089,-0.1002,0.3656,0.2886,7.0,-0.3832,-0.803,488.185,A city (100 000 to about 1 000 000 people),3.0,No,3.0,Public,731.0,0.0313,11.4219,91.375,0.1,-0.29,1.5567,0.1515,0.6924,0.3885,-4.0879,-0.1563,3.0,3.0,-0.5687,-0.5054
38000068.0,38003910.0,Male,0.0,3,Native student,Italian,Never repeated,,-2.1346,-0.5908,,9.0,0.4562,0.8238,495.32,A city (100 000 to about 1 000 000 people),3.0,No,3.0,Public,731.0,0.0313,11.4219,91.375,0.1,-0.29,1.5567,0.1515,0.6924,0.3885,-4.0879,-0.1563,3.0,3.0,-0.5687,-0.5054
38000068.0,38006102.0,Male,0.0,3,Native student,Italian,Never repeated,-0.1499,1.5558,0.7,-0.0668,10.0,1.1222,1.4048,492.698,A city (100 000 to about 1 000 000 people),3.0,No,3.0,Public,731.0,0.0313,11.4219,91.375,0.1,-0.29,1.5567,0.1515,0.6924,0.3885,-4.0879,-0.1563,3.0,3.0,-0.5687,-0.5054
38000068.0,38006376.0,Female,0.0,3,Native student,Italian,Never repeated,-0.8771,-0.5635,-0.6845,1.3546,3.0,0.3139,-1.2219,462.028,A city (100 000 to about 1 000 000 people),3.0,No,3.0,Public,731.0,0.0313,11.4219,91.375,0.1,-0.29,1.5567,0.1515,0.6924,0.3885,-4.0879,-0.1563,3.0,3.0,-0.5687,-0.5054
38000068.0,38007053.0,Female,0.0,3,Native student,Italian,Never repeated,0.1651,1.5558,-0.757,-1.9481,9.0,0.5447,1.1602,511.597,A city (100 000 to about 1 000 000 people),3.0,No,3.0,Public,731.0,0.0313,11.4219,91.375,0.1,-0.29,1.5567,0.1515,0.6924,0.3885,-4.0879,-0.1563,3.0,3.0,-0.5687,-0.5054
38000068.0,38007281.0,Female,1.0,3,Native student,Italian,Never repeated,0.7615,-2.9095,-0.3597,-0.2473,10.0,0.7631,1.2527,466.243,A city (100 000 to about 1 000 000 people),3.0,No,3.0,Public,731.0,0.0313,11.4219,91.375,0.1,-0.29,1.5567,0.1515,0.6924,0.3885,-4.0879,-0.1563,3.0,3.0,-0.5687,-0.5054
